,building_i,name,use,suburb_loc,town_city,territoria,capture_me,capture_so,capture__1,capture__2,capture__3,capture__4,last_modif,geometry,affected_area,affected_length
2269555,4900241,,Unknown,Mokau,,Waitomo District,Feature Extraction,NZ Aerial Imagery,1158,Waikato 0.3m Rural Aerial Photos (2016-2019),2016-09-10,2019-04-15,2021-03-15,"POLYGON ((1740533.0793119203 5715088.774127123, 1740532.955814709 5715086.7561023235, 1740527.013795354 5715087.119719267, 1740527.137292555 5715089.137743962, 1740533.0793119203 5715088.774127123))",12.036047787669894,15.94986925787099
2605227,1180153,,Unknown,Mokau,,Waitomo District,Feature Extraction,NZ Aerial Imagery,1158,Waikato 0.3m Rural Aerial Photos (2016-2019),2016-09-10,2019-04-15,2021-03-15,"POLYGON ((1740542.5936127903 5715100.4697860535, 1740542.0963441944 5715096.9322767155, 1740550.610900099 5715095.735370695, 1740549.6407304732 5715088.833939621, 1740531.0960854583 5715091.4407933075, 1740532.1909364099 5715099.22925352, 1740533.9820737778 5715098.977467167, 1740534.3546611338 5715101.627949133, 1740542.5936127903 5715100.4697860535))",161.85520010310876,58.5371039592176
2402935,1180163,,Unknown,Mokau,,Waitomo District,Feature Extraction,NZ Aerial Imagery,1158,Waikato 0.3m Rural Aerial Photos (2016-2019),2016-09-10,2019-04-15,2021-03-15,"POLYGON ((1740583.2913015645 5715103.230159812, 1740584.3817189978 5715097.970476165, 1740584.8013588276 5715096.098299008, 1740579.0768325534 5715096.473681252, 1740579.5359713444 5715103.4764130255, 1740583.2913015645 5715103.230159812))",33.25229619260913,23.8081399315271
2412590,1180154,,Unknown,Mokau,,Waitomo District,Feature Extraction,NZ Aerial Imagery,1158,Waikato 0.3m Rural Aerial Photos (2016-2019),2016-09-10,2019-04-15,2021-03-15,"POLYGON ((1740529.1032269362 5715106.775687645, 1740528.780222118 5715102.159049066, 1740521.9292424163 5715102.638308688, 1740522.2522487994 5715107.254983574, 1740529.1032269362 5715106.775687645))",31.783427358993727,22.991331067502493
2683753,1236422,,Unknown,Mokau,,Waitomo District,Feature Extraction,NZ Aerial Imagery,1158,Waikato 0.3m Rural Aerial Photos (2016-2019),2016-09-10,2019-04-15,2021-03-15,"POLYGON ((1740553.0304247164 5715104.272239111, 1740553.124651161 5715105.219347253, 1740541.6131679625 5715106.36460827, 1740542.1205131798 5715111.464142262, 1740547.7473855037 5715110.904333033, 1740548.0564047808 5715114.010412998, 1740553.8803048718 5715113.4310019035, 1740553.4087044813 5715108.690752774, 1740560.8667739197 5715107.948760281, 1740560.4277832077 5715103.536286381, 1740553.0304247164 5715104.272239111))",110.41632747527107,56.40019731340997
2547865,1180155,,Unknown,Mokau,,Waitomo District,Feature Extraction,NZ Aerial Imagery,1158,Waikato 0.3m Rural Aerial Photos (2016-2019),2016-09-10,2019-04-15,2021-03-15,"POLYGON ((1740535.1627491852 5715114.876970046, 1740528.3948805798 5715111.087056078, 1740525.2013466144 5715116.789966431, 1740531.9692148438 5715120.5798806185, 1740535.1627491852 5715114.876970046))",50.69976765433009,28.585931860033963
2586017,1180156,,Unknown,Mokau,,Waitomo District,Feature Extraction,NZ Aerial Imagery,1158,Waikato 0.3m Rural Aerial Photos (2016-2019),2016-09-10,2019-04-15,2021-03-15,"POLYGON ((1740553.4926355574 5715131.116854122, 1740553.3553455858 5715130.170397911, 1740560.2354157802 5715129.172616886, 1740559.228787662 5715122.231808287, 1740547.4914187412 5715123.93403484, 1740548.635263484 5715131.821302117, 1740553.4926355574 5715131.116854122))",87.87440084223405,39.65995837021942
2383491,1180157,,Unknown,Mokau,,Waitomo District,Feature Extraction,NZ Aerial Imagery,1158,Waikato 0.3m Rural Aerial Photos (2016-2019),2016-09-10,2019-04-15,2021-03-15,"POLYGON ((1740542.744586083 5715136.063902611, 1740541.737476048 5715127.864011628, 1740529.947663514 5715129.311973336, 1740530.9547002146 5715137.511866695, 1740542.744586083 5715136.063902611))",98.13369703616388,40.27986907638737
2682315,1180159,,Unknown,Mokau,,Waitomo District,Feature Extraction,NZ Aerial Imagery,1158,Waikato 0.3m Rural Aerial Photos (2016-2019),2016-09-10,2019-04-15,2021-03-15,"POLYGON ((1740564.4667649139 5715167.899487314, 1740556.7710694652 5715161.091381352, 1740547.541329882 5715171.524342495, 1740555.2370241112 5715178.332448575, 1740564.4667649139 5715167.899487314))",143.12593545000587,48.40911819102262
2284659,4900146,,Unknown,Mokau,,Waitomo District,Feature Extraction,NZ Aerial Imagery,1158,Waikato 0.3m Rural Aerial Photos (2016-2019),2016-09-10,2019-04-15,2021-03-15,"POLYGON ((1740548.025931253 5715179.499531045, 1740550.7767946227 5715175.589006802, 1740546.850300302 5715172.82690943, 1740544.099437119 5715176.737433612, 1740548.025931253 5715179.499531045))",22.952803054326377,19.163673287161586
2525601,4360124,,Unknown,Mokau,,Waitomo District,Feature Extraction,NZ Aerial Imagery,1158,Waikato 0.3m Rural Aerial Photos (2016-2019),2016-09-10,2019-04-15,2021-03-15,"POLYGON ((1740561.4741465985 5715192.673917723, 1740566.1068038917 5715186.055571661, 1740562.4485583086 5715183.494902199, 1740557.8159013116 5715190.113248163, 1740561.4741465985 5715192.673917723))",36.07423799489639,25.088027436628177
2309354,4932793,,Unknown,Mokau,,Waitomo District,Feature Extraction,NZ Aerial Imagery,1158,Waikato 0.3m Rural Aerial Photos (2016-2019),2016-09-10,2019-04-15,2021-03-15,"POLYGON ((1740621.7074254516 5715235.8978893235, 1740621.7277760867 5715235.896531002, 1740621.7674126036 5715236.48664429, 1740624.2419806775 5715236.321476937, 1740623.9911433645 5715232.563386519, 1740620.790511528 5715232.77701578, 1740621.0019600634 5715235.944976272, 1740621.7074254516 5715235.8978893235))",11.65154254096651,13.948162976700441
2294346,4932792,,Unknown,Mokau,,Waitomo District,Feature Extraction,NZ Aerial Imagery,1158,Waikato 0.3m Rural Aerial Photos (2016-2019),2016-09-10,2019-04-15,2021-03-15,"POLYGON ((1740622.2755002948 5715243.597634351, 1740624.1954314078 5715243.454965884, 1740624.4029222021 5715243.274415543, 1740624.5856374467 5715243.068828594, 1740624.7405806438 5715242.841576615, 1740624.8652107548 5715242.596386505, 1740624.9574838674 5715242.337279329, 1740625.0158867238 5715242.068504401, 1740625.0394615235 5715241.794469576, 1740625.0278216472 5715241.519668979, 1740624.9811579841 5715241.248609283, 1740624.9002358115 5715240.985735821, 1740624.7863822384 5715240.735359664, 1740624.64146444 5715240.501586939, 1740624.4678590426 5715240.288251473, 1740624.2684131423 5715240.098851926, 1740624.0463976155 5715239.9364944175, 1740622.0093994334 5715239.991299102, 1740621.7074254516 5715235.8978893235, 1740616.3887253029 5715236.299876095, 1740617.2801135778 5715248.380427409, 1740622.599447114 5715247.987929734, 1740622.2755002948 5715243.597634351))",73.96039504325445,39.37648597272622
2614691,1180194,,Unknown,Mokau,,Waitomo District,Feature Extraction,NZ Aerial Imagery,1158,Waikato 0.3m Rural Aerial Photos (2016-2019),2016-09-10,2019-04-15,2021-03-15,"POLYGON ((1740631.805077015 5715295.250095448, 1740631.161529336 5715288.568993579, 1740626.2158156512 5715289.045341451, 1740626.859363282 5715295.72644304, 1740631.805077015 5715295.250095448))",33.34936887964295,23.36125021638064
2538245,1180193,,Unknown,Mokau,,Waitomo District,Feature Extraction,NZ Aerial Imagery,1158,Waikato 0.3m Rural Aerial Photos (2016-2019),2016-09-10,2019-04-15,2021-03-15,"POLYGON ((1740629.153247636 5715300.680038871, 1740629.0000984285 5715296.785478789, 1740622.510541764 5715297.040642994, 1740622.663690961 5715300.93520286, 1740629.153247636 5715300.680038871))",25.313045831844725,20.784282351651207
2307444,4900152,,Unknown,Mokau,,Waitomo District,Feature Extraction,NZ Aerial Imagery,1158,Waikato 0.3m Rural Aerial Photos (2016-2019),2016-09-10,2019-04-15,2021-03-15,"POLYGON ((1740622.7291418407 5715306.750268405, 1740622.2108864756 5715300.408420806, 1740619.107510139 5715300.662028599, 1740619.6257654799 5715307.003876028, 1740622.7291418407 5715306.750268405))",19.812573135068426,18.953419365009434
2663097,1180147,,Unknown,Mokau,,Waitomo District,Feature Extraction,NZ Aerial Imagery,1158,Waikato 0.3m Rural Aerial Photos (2016-2019),2016-09-10,2019-04-15,2021-03-15,"POLYGON ((1740635.6649205291 5715339.675534196, 1740635.5639344547 5715335.82409882, 1740626.9770103171 5715336.0491939, 1740627.0779248287 5715339.900668764, 1740635.6649205291 5715339.675534196))",33.09501615171561,24.885376199288373
2284660,4900151,,Unknown,Mokau,,Waitomo District,Feature Extraction,NZ Aerial Imagery,1158,Waikato 0.3m Rural Aerial Photos (2016-2019),2016-09-10,2019-04-15,2021-03-15,"POLYGON ((1740638.18758826 5715371.201230379, 1740638.9187660583 5715371.136289133, 1740638.7065387846 5715365.972744532, 1740638.7078983998 5715363.187658316, 1740637.4854870914 5715363.296229686, 1740638.18758826 5715371.201230379))",7.4834275124756395,17.850388954337742
2528693,1180144,,Unknown,Mokau,,Waitomo District,Feature Extraction,NZ Aerial Imagery,1158,Waikato 0.3m Rural Aerial Photos (2016-2019),2016-09-10,2019-04-15,2021-03-15,"POLYGON ((1740628.3290744347 5715375.860363701, 1740635.5398347976 5715375.295834019, 1740635.2794009876 5715371.969303141, 1740628.0686406489 5715372.533833029, 1740628.3290744347 5715375.860363701))",24.133838854456474,21.139069911825455
2624727,1180299,,Unknown,Mokau,,Waitomo District,Feature Extraction,NZ Aerial Imagery,1158,Waikato 0.3m Rural Aerial Photos (2016-2019),2016-09-10,2019-04-15,2021-03-15,"POLYGON ((1740640.9731307758 5715397.175109258, 1740640.9487068164 5715395.889752068, 1740640.0946623753 5715385.924573644, 1740639.786712873 5715382.787198659, 1740637.7226171528 5715382.895427401, 1740638.4781865138 5715397.305940739, 1740640.9731307758 5715397.175109258))",33.72079206893862,33.43536099189885
2456841,1077119,,Unknown,Mokau,,Waitomo District,Feature Extraction,NZ Aerial Imagery,1158,Waikato 0.3m Rural Aerial Photos (2016-2019),2016-09-10,2019-04-15,2021-03-15,"POLYGON ((1740648.6130289198 5716678.673796105, 1740648.352047118 5716676.507042402, 1740641.233639943 5716676.631416615, 1740641.3229151275 5716681.741036946, 1740648.6643785366 5716681.612765775, 1740648.6130289198 5716678.673796105))",37.28138080862556,24.69431046527683
2270953,4924223,,Unknown,Mokau,,Waitomo District,Feature Extraction,NZ Aerial Imagery,1158,Waikato 0.3m Rural Aerial Photos (2016-2019),2016-09-10,2019-04-15,2021-03-15,"POLYGON ((1740718.1302346112 5717425.932618333, 1740714.4433460752 5717422.531174692, 1740709.8405075853 5717427.518134102, 1740713.0708701827 5717430.499677984, 1740718.2735639191 5717431.404024884, 1740718.3171216305 5717433.066784811, 1740725.57876661 5717432.876544362, 1740725.433884178 5717429.256935801, 1740724.9195370374 5717424.764583273, 1740718.1043138548 5717424.943128846, 1740718.1302346112 5717425.932618333))",103.93102895887384,46.358495053991724
2419869,1110427,,Unknown,Awakino,,Waitomo District,Feature Extraction,NZ Aerial Imagery,1158,Waikato 0.3m Rural Aerial Photos (2016-2019),2016-09-10,2019-04-15,2021-03-15,"POLYGON ((1740740.2467188842 5717778.406190996, 1740733.5373925865 5717776.888081038, 1740732.3277990818 5717782.233692601, 1740739.0371983838 5717783.751799655, 1740740.2467188842 5717778.406190996))",37.70187639529592,24.719428068723833
2328759,4946726,,Unknown,Awakino,,Waitomo District,Feature Extraction,NZ Aerial Imagery,1158,Waikato 0.3m Rural Aerial Photos (2016-2019),2016-09-10,2019-04-15,2021-03-15,"POLYGON ((1740730.0372276702 5717789.634187383, 1740729.4293561755 5717792.622132777, 1740733.2800844018 5717793.40553, 1740732.9373109434 5717795.090406232, 1740737.4383783704 5717796.006044329, 1740738.6581413844 5717790.010482841, 1740734.5082818912 5717789.16622325, 1740733.447823145 5717788.950480419, 1740733.178708199 5717790.2732942365, 1740730.0372276702 5717789.634187383))",41.06250858629582,29.28257865626418
2333145,4946724,,Unknown,Awakino,,Waitomo District,Feature Extraction,NZ Aerial Imagery,1158,Waikato 0.3m Rural Aerial Photos (2016-2019),2016-09-10,2019-04-15,2021-03-15,"POLYGON ((1740738.7324578094 5717798.189090315, 1740730.6226744405 5717796.940941321, 1740730.218065905 5717799.56997188, 1740738.3278492128 5717800.818121049, 1740738.7324578094 5717798.189090315))",21.825880741546886,21.730507001928046
2400977,1110444,,Unknown,Awakino,,Waitomo District,Feature Extraction,NZ Aerial Imagery,1158,Waikato 0.3m Rural Aerial Photos (2016-2019),2016-09-10,2019-04-15,2021-03-15,"POLYGON ((1740737.954489511 5717811.3629123345, 1740738.291233377 5717808.287497424, 1740730.0364832282 5717807.383476886, 1740729.6996662617 5717810.458894773, 1740737.954489511 5717811.3629123345))",25.691362297766574,22.795884327457312
2373973,4867527,,Unknown,Awakino,,Waitomo District,Feature Extraction,NZ Aerial Imagery,1158,Waikato 0.3m Rural Aerial Photos (2016-2019),2016-09-10,2019-04-15,2021-03-15,"POLYGON ((1740743.9994345887 5717817.914500228, 1740738.3594402857 5717817.346671061, 1740738.0413754028 5717820.505774897, 1740734.9969637606 5717820.199265372, 1740734.7148315716 5717823.001338139, 1740743.3992406274 5717823.875750337, 1740743.9994345887 5717817.914500228))",42.57927469968736,29.439332179470323
2271784,4946733,,Unknown,Awakino,,Waitomo District,Feature Extraction,NZ Aerial Imagery,1158,Waikato 0.3m Rural Aerial Photos (2016-2019),2016-09-10,2019-04-15,2021-03-15,"POLYGON ((1740744.710912472 5717847.410562678, 1740744.4733344791 5717844.422395103, 1740737.7808623675 5717844.954488527, 1740738.0184403388 5717847.942655931, 1740744.710912472 5717847.410562678))",20.124641285060456,19.4223765020336
2613345,1110449,,Unknown,Awakino,,Waitomo District,Feature Extraction,NZ Aerial Imagery,1158,Waikato 0.3m Rural Aerial Photos (2016-2019),2016-09-10,2019-04-15,2021-03-15,"POLYGON ((1740754.3599442982 5717848.073209025, 1740754.9263607527 5717852.685893635, 1740755.0938761719 5717847.983090099, 1740754.3599442982 5717848.073209025))",1.7182205506736725,10.092561219410706
2271783,4946732,,Unknown,Awakino,,Waitomo District,Feature Extraction,NZ Aerial Imagery,1158,Waikato 0.3m Rural Aerial Photos (2016-2019),2016-09-10,2019-04-15,2021-03-15,"POLYGON ((1740738.0184403388 5717847.942655931, 1740738.4841064918 5717853.79963458, 1740739.963270694 5717853.682031882, 1740739.7307765603 5717850.757805238, 1740744.944084521 5717850.343314886, 1740744.710912472 5717847.410562678, 1740738.0184403388 5717847.942655931))",24.104184539811328,25.178104893757222
2354832,4867519,,Unknown,Awakino,,Waitomo District,Feature Extraction,NZ Aerial Imagery,1158,Waikato 0.3m Rural Aerial Photos (2016-2019),2016-09-10,2019-04-15,2021-03-15,"POLYGON ((1740742.4663039106 5717869.056962264, 1740742.5390796296 5717871.152696157, 1740740.8055970506 5717871.2128924485, 1740741.0208769836 5717877.412349117, 1740749.722538432 5717877.110178815, 1740749.5072584776 5717870.910721687, 1740746.0794835615 5717871.029753365, 1740746.0067078392 5717868.934019409, 1740742.4663039106 5717869.056962264))",61.439318156808355,34.01419431420037
2335890,4867528,,Unknown,Awakino,,Waitomo District,Feature Extraction,NZ Aerial Imagery,1158,Waikato 0.3m Rural Aerial Photos (2016-2019),2016-09-10,2019-04-15,2021-03-15,"POLYGON ((1740748.7164755363 5717894.03109322, 1740748.175729785 5717889.462431964, 1740746.0931548732 5717889.708970018, 1740745.7553393142 5717886.8553275345, 1740742.5015409081 5717887.240446457, 1740743.3801021562 5717894.662749911, 1740748.7164755363 5717894.03109322))",34.13698554715025,25.695493469199306
2263785,4867521,,Unknown,Awakino,,Waitomo District,Feature Extraction,NZ Aerial Imagery,1158,Waikato 0.3m Rural Aerial Photos (2016-2019),2016-09-10,2019-04-15,2021-03-15,"POLYGON ((1740745.5963508664 5717901.534952036, 1740743.462900232 5717901.659568768, 1740743.6591045978 5717905.018607594, 1740752.9153987027 5717904.47793956, 1740752.6999497274 5717900.789431304, 1740751.6992692477 5717900.8478819365, 1740751.5446672966 5717898.20108209, 1740745.4225043422 5717898.558683186, 1740745.5963508664 5717901.534952036))",49.81252323765646,31.236354561169595
2594196,1110463,,Unknown,Awakino,,Waitomo District,Feature Extraction,NZ Aerial Imagery,1158,Waikato 0.3m Rural Aerial Photos (2016-2019),2016-09-10,2019-04-15,2021-03-15,"POLYGON ((1740752.7044171828 5717912.289224294, 1740752.1323225335 5717907.455811748, 1740745.6036548098 5717908.2285809545, 1740745.925032453 5717910.943779727, 1740746.804814185 5717910.839643919, 1740747.0555374862 5717912.957856687, 1740752.7044171828 5717912.289224294))",30.10815973209639,22.882784010043984
2575305,1110456,,Unknown,Awakino,,Waitomo District,Feature Extraction,NZ Aerial Imagery,1158,Waikato 0.3m Rural Aerial Photos (2016-2019),2016-09-10,2019-04-15,2021-03-15,"POLYGON ((1740752.2263875008 5717919.313632532, 1740753.4339797827 5717919.243354382, 1740753.256774462 5717916.198428963, 1740745.9354241076 5717916.624509185, 1740746.1126294094 5717919.669434413, 1740747.5255485233 5717919.587206878, 1740747.6476818984 5717921.68582995, 1740752.3485208843 5717921.41225569, 1740752.2263875008 5717919.313632532))",32.26717069971726,24.971979069577166
2352102,4946725,,Unknown,Awakino,,Waitomo District,Feature Extraction,NZ Aerial Imagery,1158,Waikato 0.3m Rural Aerial Photos (2016-2019),2016-09-10,2019-04-15,2021-03-15,"POLYGON ((1740755.032920538 5717931.20746764, 1740754.2561490105 5717925.307152418, 1740747.614435547 5717926.181601286, 1740748.3912801465 5717932.0819129795, 1740755.032920538 5717931.20746764))",39.867253316407144,25.300447936451917
2263787,4867524,,Unknown,Awakino,,Waitomo District,Feature Extraction,NZ Aerial Imagery,1158,Waikato 0.3m Rural Aerial Photos (2016-2019),2016-09-10,2019-04-15,2021-03-15,"POLYGON ((1740755.8132901385 5717938.581583347, 1740755.1947134046 5717934.036475444, 1740748.934382679 5717934.88855319, 1740749.5529561595 5717939.433587701, 1740755.8132901385 5717938.581583347))",28.980707704651966,21.810039703267982
2268479,4867525,,Unknown,Awakino,,Waitomo District,Feature Extraction,NZ Aerial Imagery,1158,Waikato 0.3m Rural Aerial Photos (2016-2019),2016-09-10,2019-04-15,2021-03-15,"POLYGON ((1740755.3209474427 5717949.483441163, 1740754.8305455158 5717946.552689646, 1740749.616826526 5717947.425246089, 1740750.1072983702 5717950.355921131, 1740755.3209474427 5717949.483441163))",15.707728134675229,16.51530855114749
